mouse_speed,mouse_jitter,click_frequency,typing_speed,pause_duration
39.28645730176123,15.412258602647466,44,322,0.050402431510508265
20.995680636872788,9.559196018610857,65,321,0.18168549042589108
26.982894413038665,17.110940455099268,79,386,0.05945450293754057
47.21585092117489,15.060984678587511,42,270,0.0840542836110335
31.38508710124156,8.40095574385266,72,369,0.08227610430437783
49.30400985531978,6.660808899894735,39,449,0.18443454491783864
28.401119886514685,17.875125151986815,38,289,0.1830463307123439
42.61885710790352,17.07360165262158,39,352,0.19293396784406494
41.8001297621097,9.571266430792,74,300,0.06348902769883669
46.18261518698384,6.688705856179055,57,343,0.028341549337133752
27.25681484776517,5.186060544159722,75,268,0.16666161353653614
22.227226189651592,8.395272415122289,33,401,0.12377357631286337
21.934738137475026,18.158591857433006,21,304,0.12271209832040302
46.76907494418957,7.779952692930717,74,195,0.05550693228281224
43.83734836100571,5.52005400089725,54,446,0.1991331280763489
45.670882815126184,12.821685335653843,24,351,0.0318372694413177
22.815718544700687,18.644402291548886,23,214,0.16756449187018357
46.36936700846802,13.576585280724833,64,255,0.09824231488285312
24.12571324451046,10.112235496847699,71,272,0.04241056319584711
48.443249605143265,11.678691684271822,76,336,0.13152505662375955
